TaskID,WorkflowStepIndex,MappedRequestID,RequiredModelType
task_Server1_train_0_906,2,req_932196,ChatGPT
task_Server1_train_0_906,3,req_823845,GPT-4v
task_Server1_train_0_906,4,req_480394,GPT-4v
task_Server1_train_0_907,0,req_1324889,GPT-4
task_Server1_train_0_907,1,req_875041,GPT-4
task_Server1_train_0_907,2,req_1101088,GPT-4
task_Server1_train_0_907,3,req_76013,GPT-4v
task_Server1_train_0_907,4,req_544262,GPT-4v
task_Server1_train_0_908,0,req_1109608,ChatGPT
task_Server1_train_0_908,1,req_682369,ChatGPT
task_Server1_train_0_908,2,req_500818,ChatGPT
task_Server1_train_0_908,3,req_784920,GPT-4v
task_Server1_train_0_908,4,req_1281128,ChatGPT
task_Server1_train_0_909,0,req_1305646,GPT-4
task_Server1_train_0_909,1,req_177541,ChatGPT
task_Server1_train_0_909,2,req_685809,GPT-4
task_Server1_train_0_909,3,req_1419935,ChatGPT
task_Server1_train_0_909,4,req_1068853,ChatGPT
task_Server1_train_0_910,0,req_75747,ChatGPT
task_Server1_train_0_910,1,req_44360,ChatGPT
task_Server1_train_0_910,2,req_466453,GPT-4v
task_Server1_train_0_910,3,req_859123,GPT-4v
task_Server1_train_0_910,4,req_800662,ChatGPT
task_Server1_train_0_911,0,req_878316,GPT-4
task_Server1_train_0_911,1,req_926428,ChatGPT
task_Server1_train_0_911,2,req_764886,GPT-4
task_Server1_train_0_911,3,req_1120917,GPT-4
task_Server1_train_0_911,4,req_82890,ChatGPT
task_Server1_train_0_912,0,req_923574,ChatGPT
task_Server1_train_0_912,1,req_209956,GPT-4v
task_Server1_train_0_912,2,req_464205,ChatGPT
task_Server1_train_0_912,3,req_1232038,GPT-4v
task_Server1_train_0_912,4,req_1275823,GPT-4v
task_Server1_train_0_913,0,req_620581,GPT-4
task_Server1_train_0_913,1,req_205522,ChatGPT
task_Server1_train_0_913,2,req_536237,GPT-4
task_Server1_train_0_913,3,req_921628,ChatGPT
task_Server1_train_0_913,4,req_700842,ChatGPT
task_Server1_train_0_914,0,req_1152976,ChatGPT
task_Server1_train_0_914,1,req_23003,GPT-4
task_Server1_train_0_914,2,req_620735,GPT-4
task_Server1_train_0_914,3,req_1114653,ChatGPT
task_Server1_train_0_914,4,req_150622,ChatGPT
task_Server1_train_0_915,0,req_457017,ChatGPT
task_Server1_train_0_915,1,req_1429011,GPT-4v
task_Server1_train_0_915,2,req_269828,ChatGPT
task_Server1_train_0_915,3,req_753053,ChatGPT
task_Server1_train_0_915,4,req_324156,ChatGPT
task_Server1_train_0_916,0,req_545598,GPT-4
task_Server1_train_0_916,1,req_1240204,GPT-4
task_Server1_train_0_916,2,req_1149885,GPT-4
task_Server1_train_0_916,3,req_336948,ChatGPT
task_Server1_train_0_916,4,req_54612,ChatGPT
task_Server1_train_0_917,0,req_468330,ChatGPT
task_Server1_train_0_917,1,req_1170715,GPT-4
task_Server1_train_0_917,2,req_660910,ChatGPT
task_Server1_train_0_917,3,req_1384727,ChatGPT
task_Server1_train_0_917,4,req_1024124,GPT-4v
task_Server1_train_0_918,0,req_16264,GPT-4
task_Server1_train_0_918,1,req_1837,GPT-4
task_Server1_train_0_918,2,req_1283328,GPT-4v
task_Server1_train_0_918,3,req_1006913,GPT-4v
task_Server1_train_0_918,4,req_1417916,GPT-4v
task_Server1_train_0_919,0,req_158841,ChatGPT
task_Server1_train_0_919,1,req_267030,GPT-4
task_Server1_train_0_919,2,req_281029,GPT-4
task_Server1_train_0_919,3,req_409818,GPT-4
task_Server1_train_0_919,4,req_481377,ChatGPT
task_Server1_train_0_920,0,req_1172931,GPT-4
task_Server1_train_0_920,1,req_195481,ChatGPT
task_Server1_train_0_920,2,req_1026127,ChatGPT
task_Server1_train_0_920,3,req_960107,GPT-4v
task_Server1_train_0_920,4,req_1427168,GPT-4v
task_Server1_train_0_921,0,req_683160,GPT-4
task_Server1_train_0_921,1,req_1300806,GPT-4
task_Server1_train_0_921,2,req_159905,ChatGPT
task_Server1_train_0_921,3,req_123504,ChatGPT
task_Server1_train_0_921,4,req_433949,GPT-4v
task_Server1_train_0_922,0,req_1210826,GPT-4
task_Server1_train_0_922,1,req_614465,ChatGPT
task_Server1_train_0_922,2,req_952676,GPT-4v
task_Server1_train_0_922,3,req_89230,ChatGPT
task_Server1_train_0_922,4,req_532873,GPT-4v
task_Server1_train_0_923,0,req_1175097,GPT-4
task_Server1_train_0_923,1,req_390165,ChatGPT
task_Server1_train_0_923,2,req_1332402,ChatGPT
task_Server1_train_0_923,3,req_313937,GPT-4v
task_Server1_train_0_923,4,req_456612,ChatGPT
task_Server1_train_0_924,0,req_1401102,ChatGPT
task_Server1_train_0_924,1,req_131980,GPT-4v
task_Server1_train_0_924,2,req_1127205,ChatGPT
task_Server1_train_0_924,3,req_1037074,GPT-4v
task_Server1_train_0_924,4,req_187875,GPT-4v
task_Server1_train_0_925,0,req_1301060,GPT-4
task_Server1_train_0_925,1,req_1205203,GPT-4
task_Server1_train_0_925,2,req_745533,ChatGPT
task_Server1_train_0_925,3,req_1223947,GPT-4
task_Server1_train_0_925,4,req_477768,ChatGPT
task_Server1_train_0_926,0,req_578478,GPT-4
task_Server1_train_0_926,1,req_132225,ChatGPT
task_Server1_train_0_926,2,req_100092,ChatGPT
task_Server1_train_0_926,3,req_785365,ChatGPT
task_Server1_train_0_926,4,req_911445,ChatGPT
task_Server1_train_0_927,0,req_1187846,ChatGPT
task_Server1_train_0_927,1,req_363928,GPT-4
task_Server1_train_0_927,2,req_874681,GPT-4
task_Server1_train_0_927,3,req_1393234,GPT-4v
task_Server1_train_0_927,4,req_30489,GPT-4v
task_Server1_train_0_928,0,req_695710,GPT-4
task_Server1_train_0_928,1,req_531922,GPT-4
task_Server1_train_0_928,2,req_865200,GPT-4
task_Server1_train_0_928,3,req_460188,ChatGPT
task_Server1_train_0_928,4,req_401846,ChatGPT
task_Server1_train_0_929,0,req_1199270,GPT-4
task_Server1_train_0_929,1,req_435853,ChatGPT
task_Server1_train_0_929,2,req_1202387,GPT-4
task_Server1_train_0_929,3,req_530231,ChatGPT
task_Server1_train_0_929,4,req_700146,GPT-4v
task_Server1_train_0_930,0,req_731407,ChatGPT
task_Server1_train_0_930,1,req_272421,GPT-4
task_Server1_train_0_930,2,req_1152868,GPT-4v
task_Server1_train_0_930,3,req_1328094,ChatGPT
task_Server1_train_0_930,4,req_235510,ChatGPT
task_Server1_train_0_931,0,req_764288,GPT-4
task_Server1_train_0_931,1,req_77518,ChatGPT
task_Server1_train_0_931,2,req_1294398,ChatGPT
task_Server1_train_0_931,3,req_843374,GPT-4
task_Server1_train_0_931,4,req_261218,GPT-4v
task_Server1_train_0_932,0,req_566894,ChatGPT
task_Server1_train_0_932,1,req_545912,GPT-4
task_Server1_train_0_932,2,req_762743,GPT-4
task_Server1_train_0_932,3,req_543450,ChatGPT
task_Server1_train_0_932,4,req_962383,ChatGPT
task_Server1_train_0_933,0,req_560187,GPT-4
task_Server1_train_0_933,1,req_1016097,ChatGPT
task_Server1_train_0_933,2,req_438130,ChatGPT
task_Server1_train_0_933,3,req_1422021,GPT-4v
task_Server1_train_0_933,4,req_47628,ChatGPT
task_Server1_train_0_934,0,req_929627,ChatGPT
task_Server1_train_0_934,1,req_178370,ChatGPT
task_Server1_train_0_934,2,req_768640,GPT-4
task_Server1_train_0_934,3,req_927089,ChatGPT
task_Server1_train_0_934,4,req_93259,ChatGPT
task_Server1_train_0_935,0,req_240349,ChatGPT
task_Server1_train_0_935,1,req_1256544,GPT-4v
task_Server1_train_0_935,2,req_1167223,ChatGPT
task_Server1_train_0_935,3,req_250565,ChatGPT
task_Server1_train_0_935,4,req_88465,GPT-4v
task_Server1_train_0_936,0,req_435301,ChatGPT
task_Server1_train_0_936,1,req_355740,GPT-4
task_Server1_train_0_936,2,req_486714,ChatGPT
task_Server1_train_0_936,3,req_134281,ChatGPT
task_Server1_train_0_936,4,req_652842,GPT-4v
task_Server1_train_0_937,0,req_899889,ChatGPT
task_Server1_train_0_937,1,req_833449,ChatGPT
task_Server1_train_0_937,2,req_795728,ChatGPT
task_Server1_train_0_937,3,req_100245,ChatGPT
task_Server1_train_0_937,4,req_93874,GPT-4v
task_Server1_train_0_938,0,req_1385095,ChatGPT
task_Server1_train_0_938,1,req_694756,GPT-4
task_Server1_train_0_938,2,req_51296,GPT-4v
task_Server1_train_0_938,3,req_1390773,GPT-4v
task_Server1_train_0_938,4,req_867381,GPT-4v
task_Server1_train_0_939,0,req_840613,GPT-4
task_Server1_train_0_939,1,req_153244,ChatGPT
task_Server1_train_0_939,2,req_1377164,GPT-4v
task_Server1_train_0_939,3,req_902674,ChatGPT
task_Server1_train_0_939,4,req_955488,ChatGPT
task_Server1_train_0_940,0,req_1178144,ChatGPT
task_Server1_train_0_940,1,req_1234977,ChatGPT
task_Server1_train_0_940,2,req_385735,ChatGPT
task_Server1_train_0_940,3,req_877189,GPT-4v
task_Server1_train_0_940,4,req_866321,GPT-4v
task_Server1_train_0_941,0,req_1146128,ChatGPT
task_Server1_train_0_941,1,req_832941,ChatGPT
task_Server1_train_0_941,2,req_1422888,ChatGPT
task_Server1_train_0_941,3,req_1110253,ChatGPT
task_Server1_train_0_941,4,req_990056,ChatGPT
task_Server1_train_0_942,0,req_671080,ChatGPT
task_Server1_train_0_942,1,req_1312667,GPT-4
task_Server1_train_0_942,2,req_580353,ChatGPT
task_Server1_train_0_942,3,req_385213,ChatGPT
task_Server1_train_0_942,4,req_539803,ChatGPT
task_Server1_train_0_943,0,req_683502,GPT-4
task_Server1_train_0_943,1,req_497154,ChatGPT
task_Server1_train_0_943,2,req_785777,ChatGPT
task_Server1_train_0_943,3,req_314146,GPT-4v
task_Server1_train_0_943,4,req_483785,GPT-4v
task_Server1_train_0_944,0,req_848853,ChatGPT
task_Server1_train_0_944,1,req_60786,ChatGPT
task_Server1_train_0_944,2,req_288677,ChatGPT
task_Server1_train_0_944,3,req_695087,GPT-4
task_Server1_train_0_944,4,req_504460,ChatGPT
task_Server1_train_0_945,0,req_185364,ChatGPT
task_Server1_train_0_945,1,req_22033,ChatGPT
task_Server1_train_0_945,2,req_1102947,ChatGPT
task_Server1_train_0_945,3,req_572695,ChatGPT
task_Server1_train_0_945,4,req_1039801,ChatGPT
task_Server1_train_0_946,0,req_37609,ChatGPT
task_Server1_train_0_946,1,req_36909,GPT-4v
task_Server1_train_0_946,2,req_781019,GPT-4v
task_Server1_train_0_946,3,req_1341359,ChatGPT
task_Server1_train_0_946,4,req_1122126,GPT-4v
task_Server1_train_0_947,0,req_1204259,GPT-4
task_Server1_train_0_947,1,req_263709,GPT-4v
task_Server1_train_0_947,2,req_963328,ChatGPT
task_Server1_train_0_947,3,req_1341730,ChatGPT
task_Server1_train_0_947,4,req_923321,GPT-4v
task_Server1_train_0_948,0,req_768815,GPT-4
task_Server1_train_0_948,1,req_1415490,GPT-4v
task_Server1_train_0_948,2,req_2955,GPT-4v
task_Server1_train_0_948,3,req_710976,GPT-4v
task_Server1_train_0_948,4,req_307570,GPT-4v
task_Server1_train_0_949,0,req_376979,GPT-4
task_Server1_train_0_949,1,req_143141,GPT-4v
task_Server1_train_0_949,2,req_264586,GPT-4v
task_Server1_train_0_949,3,req_551407,ChatGPT
task_Server1_train_0_949,4,req_1195498,ChatGPT
task_Server1_train_0_950,0,req_1336340,ChatGPT
task_Server1_train_0_950,1,req_994198,GPT-4v
task_Server1_train_0_950,2,req_941054,ChatGPT
task_Server1_train_0_950,3,req_596680,ChatGPT
task_Server1_train_0_950,4,req_735987,GPT-4v
task_Server1_train_0_951,0,req_1246941,ChatGPT
task_Server1_train_0_951,1,req_489690,ChatGPT
task_Server1_train_0_951,2,req_385960,GPT-4
task_Server1_train_0_951,3,req_109773,GPT-4v
task_Server1_train_0_951,4,req_723210,ChatGPT
task_Server1_train_0_952,0,req_540079,GPT-4
task_Server1_train_0_952,1,req_1061297,GPT-4v
task_Server1_train_0_952,2,req_538556,ChatGPT
task_Server1_train_0_952,3,req_1192206,ChatGPT
task_Server1_train_0_952,4,req_969320,GPT-4v
task_Server1_train_0_953,0,req_1151108,GPT-4
task_Server1_train_0_953,1,req_856924,ChatGPT
task_Server1_train_0_953,2,req_417302,GPT-4
task_Server1_train_0_953,3,req_776658,ChatGPT
task_Server1_train_0_953,4,req_1176339,ChatGPT
task_Server1_train_0_954,0,req_1362991,ChatGPT
task_Server1_train_0_954,1,req_40915,ChatGPT
task_Server1_train_0_954,2,req_933344,GPT-4v
task_Server1_train_0_954,3,req_136506,GPT-4v
task_Server1_train_0_954,4,req_819589,ChatGPT
task_Server1_train_0_955,0,req_539356,GPT-4
task_Server1_train_0_955,1,req_329244,ChatGPT
task_Server1_train_0_955,2,req_614210,ChatGPT
task_Server1_train_0_955,3,req_859522,GPT-4v
task_Server1_train_0_955,4,req_94086,ChatGPT
task_Server1_train_0_956,0,req_656284,ChatGPT
task_Server1_train_0_956,1,req_1011652,ChatGPT
task_Server1_train_0_956,2,req_1089492,GPT-4
task_Server1_train_0_956,3,req_1227270,GPT-4
task_Server1_train_0_956,4,req_1419020,GPT-4v
task_Server1_train_0_957,0,req_1305398,GPT-4
task_Server1_train_0_957,1,req_417710,GPT-4
task_Server1_train_0_957,2,req_958792,GPT-4
task_Server1_train_0_957,3,req_923510,GPT-4v
task_Server1_train_0_957,4,req_1050481,GPT-4v
task_Server1_train_0_958,0,req_1323577,GPT-4
task_Server1_train_0_958,1,req_1150010,GPT-4
task_Server1_train_0_958,2,req_555903,ChatGPT
task_Server1_train_0_958,3,req_365950,ChatGPT
task_Server1_train_0_958,4,req_1219434,ChatGPT
task_Server1_train_0_959,0,req_934671,ChatGPT
task_Server1_train_0_959,1,req_1032269,GPT-4
task_Server1_train_0_959,2,req_1239802,GPT-4
task_Server1_train_0_959,3,req_484372,ChatGPT
task_Server1_train_0_959,4,req_413142,ChatGPT
task_Server1_train_0_960,0,req_174510,ChatGPT
task_Server1_train_0_960,1,req_1108979,ChatGPT
task_Server1_train_0_960,2,req_955374,GPT-4v
task_Server1_train_0_960,3,req_1200248,ChatGPT
task_Server1_train_0_960,4,req_764475,GPT-4v
task_Server1_train_0_961,0,req_515040,ChatGPT
task_Server1_train_0_961,1,req_903395,ChatGPT
task_Server1_train_0_961,2,req_1216996,GPT-4
task_Server1_train_0_961,3,req_1268476,GPT-4
task_Server1_train_0_961,4,req_101632,GPT-4v
task_Server1_train_0_962,0,req_560687,GPT-4
task_Server1_train_0_962,1,req_404836,ChatGPT
task_Server1_train_0_962,2,req_823579,GPT-4v
task_Server1_train_0_962,3,req_1276315,ChatGPT
task_Server1_train_0_962,4,req_1137056,GPT-4v
task_Server1_train_0_963,0,req_536836,GPT-4
task_Server1_train_0_963,1,req_1301296,GPT-4
task_Server1_train_0_963,2,req_1144845,GPT-4
task_Server1_train_0_963,3,req_919559,GPT-4v
task_Server1_train_0_963,4,req_523177,ChatGPT
task_Server1_train_0_964,0,req_1026685,GPT-4
task_Server1_train_0_964,1,req_504293,GPT-4
task_Server1_train_0_964,2,req_226022,ChatGPT
task_Server1_train_0_964,3,req_432408,ChatGPT
task_Server1_train_0_964,4,req_5386,ChatGPT
task_Server1_train_0_965,0,req_1295679,GPT-4
task_Server1_train_0_965,1,req_1368654,ChatGPT
task_Server1_train_0_965,2,req_405302,GPT-4v
task_Server1_train_0_965,3,req_680559,ChatGPT
task_Server1_train_0_965,4,req_1018323,ChatGPT
task_Server1_train_0_966,0,req_697657,ChatGPT
task_Server1_train_0_966,1,req_160205,ChatGPT
task_Server1_train_0_966,2,req_127346,ChatGPT
task_Server1_train_0_966,3,req_723901,GPT-4v
task_Server1_train_0_966,4,req_174078,GPT-4v
task_Server1_train_0_967,0,req_563716,GPT-4
task_Server1_train_0_967,1,req_1115344,ChatGPT
task_Server1_train_0_967,2,req_504330,GPT-4
task_Server1_train_0_967,3,req_297181,GPT-4v
task_Server1_train_0_967,4,req_1327872,GPT-4v
task_Server1_train_0_968,0,req_63131,ChatGPT
task_Server1_train_0_968,1,req_425877,GPT-4
task_Server1_train_0_968,2,req_820790,ChatGPT
task_Server1_train_0_968,3,req_418554,GPT-4v
task_Server1_train_0_968,4,req_1249095,GPT-4v
task_Server1_train_0_969,0,req_299224,ChatGPT
task_Server1_train_0_969,1,req_71040,ChatGPT
task_Server1_train_0_969,2,req_1236864,ChatGPT
task_Server1_train_0_969,3,req_525974,GPT-4v
task_Server1_train_0_969,4,req_210344,ChatGPT
task_Server1_train_0_970,0,req_554425,ChatGPT
task_Server1_train_0_970,1,req_374029,GPT-4
task_Server1_train_0_970,2,req_418762,ChatGPT
task_Server1_train_0_970,3,req_1036946,ChatGPT
task_Server1_train_0_970,4,req_1395758,GPT-4v
task_Server1_train_0_971,0,req_1345499,GPT-4
task_Server1_train_0_971,1,req_563287,GPT-4
task_Server1_train_0_971,2,req_1405265,ChatGPT
task_Server1_train_0_971,3,req_352561,ChatGPT
task_Server1_train_0_971,4,req_655355,GPT-4v
task_Server1_train_0_972,0,req_231834,ChatGPT
task_Server1_train_0_972,1,req_1368651,GPT-4v
task_Server1_train_0_972,2,req_1268510,ChatGPT
task_Server1_train_0_972,3,req_305712,GPT-4v
task_Server1_train_0_972,4,req_1102729,GPT-4v
task_Server1_train_0_973,0,req_512976,ChatGPT
task_Server1_train_0_973,1,req_57148,GPT-4v
task_Server1_train_0_973,2,req_592373,GPT-4v
task_Server1_train_0_973,3,req_1418293,GPT-4v
task_Server1_train_0_973,4,req_1260882,GPT-4v
task_Server1_train_0_974,0,req_818455,GPT-4
task_Server1_train_0_974,1,req_227219,ChatGPT
task_Server1_train_0_974,2,req_1059847,GPT-4
task_Server1_train_0_974,3,req_876254,ChatGPT
task_Server1_train_0_974,4,req_1416962,ChatGPT
task_Server1_train_0_975,0,req_1141745,GPT-4
task_Server1_train_0_975,1,req_1359457,ChatGPT
task_Server1_train_0_975,2,req_277764,GPT-4
task_Server1_train_0_975,3,req_606807,ChatGPT
task_Server1_train_0_975,4,req_793871,ChatGPT
task_Server1_train_0_976,0,req_519941,ChatGPT
task_Server1_train_0_976,1,req_903939,ChatGPT
task_Server1_train_0_976,2,req_151179,ChatGPT
task_Server1_train_0_976,3,req_944699,ChatGPT
task_Server1_train_0_976,4,req_1410705,GPT-4v
task_Server1_train_0_977,0,req_872575,GPT-4
task_Server1_train_0_977,1,req_1191210,ChatGPT
task_Server1_train_0_977,2,req_938912,ChatGPT
task_Server1_train_0_977,3,req_735997,ChatGPT
task_Server1_train_0_977,4,req_394360,GPT-4v
task_Server1_train_0_978,0,req_875694,GPT-4
task_Server1_train_0_978,1,req_1098640,GPT-4
task_Server1_train_0_978,2,req_1184591,GPT-4v
task_Server1_train_0_978,3,req_868998,ChatGPT
task_Server1_train_0_978,4,req_1233239,GPT-4v
task_Server1_train_0_979,0,req_357970,ChatGPT
task_Server1_train_0_979,1,req_221467,ChatGPT
task_Server1_train_0_979,2,req_334745,ChatGPT
task_Server1_train_0_979,3,req_136010,GPT-4v
task_Server1_train_0_979,4,req_759107,GPT-4v
task_Server1_train_0_980,0,req_891606,GPT-4
task_Server1_train_0_980,1,req_1075170,GPT-4
task_Server1_train_0_980,2,req_1242701,GPT-4v
task_Server1_train_0_980,3,req_784012,ChatGPT
task_Server1_train_0_980,4,req_1299078,ChatGPT
task_Server1_train_0_981,0,req_1285950,ChatGPT
task_Server1_train_0_981,1,req_772566,GPT-4
task_Server1_train_0_981,2,req_1139854,GPT-4
task_Server1_train_0_981,3,req_619265,GPT-4
task_Server1_train_0_981,4,req_1426486,GPT-4v
task_Server1_train_0_982,0,req_1175546,ChatGPT
task_Server1_train_0_982,1,req_769172,ChatGPT
task_Server1_train_0_982,2,req_1219127,GPT-4
task_Server1_train_0_982,3,req_499034,ChatGPT
task_Server1_train_0_982,4,req_733195,GPT-4v
task_Server1_train_0_983,0,req_1165411,ChatGPT
task_Server1_train_0_983,1,req_334355,ChatGPT
task_Server1_train_0_983,2,req_172147,GPT-4v
task_Server1_train_0_983,3,req_156868,ChatGPT
task_Server1_train_0_983,4,req_299404,GPT-4v
task_Server1_train_0_984,0,req_1053429,ChatGPT
task_Server1_train_0_984,1,req_283146,GPT-4
task_Server1_train_0_984,2,req_898378,ChatGPT
task_Server1_train_0_984,3,req_368652,GPT-4v
task_Server1_train_0_984,4,req_1121495,ChatGPT
task_Server1_train_0_985,0,req_329559,ChatGPT
task_Server1_train_0_985,1,req_747188,GPT-4
task_Server1_train_0_985,2,req_660341,GPT-4v
task_Server1_train_0_985,3,req_781177,GPT-4v
task_Server1_train_0_985,4,req_35537,ChatGPT
task_Server1_train_0_986,0,req_62217,ChatGPT
task_Server1_train_0_986,1,req_1224043,GPT-4
task_Server1_train_0_986,2,req_1414610,ChatGPT
task_Server1_train_0_986,3,req_347779,ChatGPT
task_Server1_train_0_986,4,req_780824,GPT-4v
task_Server1_train_0_987,0,req_561964,ChatGPT
task_Server1_train_0_987,1,req_417090,GPT-4
task_Server1_train_0_987,2,req_749110,ChatGPT
task_Server1_train_0_987,3,req_625427,GPT-4
task_Server1_train_0_987,4,req_1142146,ChatGPT
task_Server1_train_0_988,0,req_362697,GPT-4
task_Server1_train_0_988,1,req_1049912,ChatGPT
task_Server1_train_0_988,2,req_1139585,GPT-4v
task_Server1_train_0_988,3,req_921520,ChatGPT
task_Server1_train_0_988,4,req_1186200,ChatGPT
task_Server1_train_0_989,0,req_860888,GPT-4
task_Server1_train_0_989,1,req_524556,ChatGPT
task_Server1_train_0_989,2,req_1061293,GPT-4
task_Server1_train_0_989,3,req_460683,GPT-4v
task_Server1_train_0_989,4,req_174467,GPT-4v
task_Server1_train_0_990,0,req_1137081,ChatGPT
task_Server1_train_0_990,1,req_706799,GPT-4
task_Server1_train_0_990,2,req_1017068,GPT-4
task_Server1_train_0_990,3,req_460666,ChatGPT
task_Server1_train_0_990,4,req_709283,GPT-4v
task_Server1_train_0_991,0,req_589014,ChatGPT
task_Server1_train_0_991,1,req_1354894,ChatGPT
task_Server1_train_0_991,2,req_550667,ChatGPT
task_Server1_train_0_991,3,req_845495,ChatGPT
task_Server1_train_0_991,4,req_128607,ChatGPT
task_Server1_train_0_992,0,req_1147449,GPT-4
task_Server1_train_0_992,1,req_1219360,GPT-4
task_Server1_train_0_992,2,req_288144,GPT-4v
task_Server1_train_0_992,3,req_494245,GPT-4v
task_Server1_train_0_992,4,req_336345,GPT-4v
task_Server1_train_0_993,0,req_1095195,GPT-4
task_Server1_train_0_993,1,req_1189195,GPT-4v
task_Server1_train_0_993,2,req_587647,GPT-4v
task_Server1_train_0_993,3,req_1032623,GPT-4v
task_Server1_train_0_993,4,req_268578,ChatGPT
task_Server1_train_0_994,0,req_1317532,ChatGPT
task_Server1_train_0_994,1,req_135915,ChatGPT
task_Server1_train_0_994,2,req_851079,ChatGPT
task_Server1_train_0_994,3,req_1407786,ChatGPT
task_Server1_train_0_994,4,req_420421,GPT-4v
task_Server1_train_0_995,0,req_747863,GPT-4
task_Server1_train_0_995,1,req_1302230,GPT-4
task_Server1_train_0_995,2,req_512651,ChatGPT
task_Server1_train_0_995,3,req_1257928,ChatGPT
task_Server1_train_0_995,4,req_1026679,GPT-4v
task_Server1_train_0_996,0,req_1300947,GPT-4
task_Server1_train_0_996,1,req_1206028,GPT-4
task_Server1_train_0_996,2,req_694207,GPT-4
task_Server1_train_0_996,3,req_1288983,ChatGPT
task_Server1_train_0_996,4,req_861429,ChatGPT
task_Server1_train_0_997,0,req_983088,ChatGPT
