TaskID,Split,TaskLongitude,TaskLatitude,TaskSize,RequiredModelTypes
task_Server3_train_3_21,train,10.111585524688365,49.0356476035073,248,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_22,train,10.111524017668756,49.040605079413375,343,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_23,train,10.11823040565671,49.033361445117315,53,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_24,train,10.117266719087999,49.034151114621906,392,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_25,train,7.785387459325237,53.69190707481269,471,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_26,train,7.782476148288381,53.69428502283717,258,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_27,train,7.784599232007105,53.69034368396315,378,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_28,train,7.784614694151765,53.698293248358496,287,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_29,train,7.78572792991909,53.69676499177041,141,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_30,train,10.786722847869285,47.99034890666898,347,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_31,train,10.791092227956652,47.984710477497906,191,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_32,train,10.782513386735632,47.98775596391077,403,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_33,train,10.785516741708,47.98427111009993,391,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_34,train,10.791803108896339,47.990473214664554,240,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_3_35,train,9.596244196207698,51.43575776496073,515,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_36,train,9.593979339686042,51.43135396231213,55,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_3_37,train,9.597156602864237,51.43034464509345,42,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_38,train,9.589986325619604,51.431882785409975,61,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_39,train,9.594211266582912,51.43682987961434,478,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_40,train,11.612741613831986,52.119779115596835,587,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_41,train,11.605270733655976,52.11914582313114,220,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_42,train,11.606962788540919,52.119081541348024,586,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_43,train,11.608805160088398,52.12094708806602,120,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_44,train,11.61152758219149,52.12355747298655,402,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_45,train,9.941903937339738,54.26550045518411,153,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_46,train,9.934895985592266,54.261585022398506,337,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_47,train,9.938603683226473,54.25831202238209,177,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_48,train,9.938603922498647,54.2624845339249,62,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_49,train,9.94048919786874,54.26096522929735,299,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_50,train,11.150217147352283,51.20764733162519,355,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_51,train,11.154340281055202,51.20490409320433,46,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_52,train,11.15396478961983,51.20830485637121,523,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_53,train,11.144705324570735,51.20321291286873,129,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_54,train,11.15187347535931,51.20594042394188,544,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_55,train,8.537514637854917,51.98673580867368,52,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_56,train,8.539132213578782,51.983498032001,180,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_57,train,8.537992343649739,51.988505838846834,372,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_58,train,8.533097924913312,51.97985816961363,264,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_59,train,8.535556175828665,51.98684685791439,256,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_3_60,train,7.335570134048165,52.029961501183195,41,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_61,train,7.333545335470219,52.02882087291937,558,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_62,train,7.339259688389786,52.02448121177389,278,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_63,train,7.331103044547183,52.02417710023835,542,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_64,train,7.339870344604385,52.023373380795626,268,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_65,train,8.385340417716858,48.917982592612866,478,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_3_66,train,8.384221029108552,48.92320542160124,290,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_67,train,8.386002347065531,48.92191038142069,418,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_68,train,8.385613187888795,48.92098781195742,463,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_69,train,8.381018612923848,48.91536198361969,25,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_70,train,7.536188622579203,52.013911571089245,72,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_71,train,7.534072304329248,52.02078396662841,266,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_72,train,7.535734266727935,52.018203190830924,380,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_73,train,7.53227369282931,52.02006544384624,209,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_74,train,7.531613515755361,52.01274687438135,369,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_75,train,9.816143855908717,54.312401896754146,358,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_3_76,train,9.816919755514892,54.31645217560562,165,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_77,train,9.81731186091973,54.320427264566554,404,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_3_78,train,9.817005637683458,54.31657527819438,126,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_79,train,9.816142796923728,54.31752168267762,451,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_3_80,train,9.4623049486058,53.09365759471549,329,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_3_81,train,9.460934696864365,53.08993048102474,355,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_82,train,9.463598427096965,53.0936376972367,57,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_83,train,9.461793165410043,53.08937302461259,472,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_84,train,9.455297363506144,53.089705977217214,20,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_85,train,8.737612751210806,51.65776060879052,504,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_86,train,8.734852233131493,51.65715867499361,414,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_87,train,8.735621539260082,51.665835718464045,315,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_88,train,8.736365142663772,51.66624684040228,263,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_89,train,8.743277647275303,51.665041179296516,193,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_90,train,10.795962759327871,50.78538421140601,453,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_91,train,10.798435876993839,50.78369499064382,83,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_92,train,10.797311588842097,50.78663281873737,464,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_93,train,10.791543560766321,50.786806700435264,139,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_94,train,10.793568191436606,50.787448848388884,121,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_95,train,8.828672147425577,53.154731711525415,150,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_96,train,8.829294413658946,53.15168236845621,338,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_97,train,8.829900561011772,53.15104474859934,453,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_98,train,8.828055631147645,53.15618282971008,197,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_99,train,8.831451708560257,53.1491458856989,346,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_100,train,8.495859478044565,51.941055616911164,290,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_101,train,8.500631094083154,51.945062847426314,219,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_3_102,train,8.503096612617295,51.94374948596599,369,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_103,train,8.499457670698447,51.945359682153295,6,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_104,train,8.501708353320705,51.94574423154922,208,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_105,train,9.758817512629317,48.82665253283755,41,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_106,train,9.757204157138547,48.82395424070196,347,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_107,train,9.760444239327294,48.82061372222526,183,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_108,train,9.762243347341727,48.828228570262,234,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_109,train,9.760163333594365,48.819104277982575,338,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_110,train,6.934410855583124,51.03986057334948,292,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_111,train,6.928062284426425,51.03297683484813,416,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_112,train,6.936898817687853,51.03352952543628,148,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_113,train,6.934120212454947,51.03401530627755,135,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_114,train,6.934810630994044,51.03212412499393,136,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_115,train,7.459414966462215,52.145441944237945,238,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_116,train,7.460583651004511,52.14864836548344,527,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_117,train,7.461071239356999,52.151259682218836,448,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_3_118,train,7.455726879842245,52.14209852028169,99,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_119,train,7.454735650993746,52.14454943393643,2,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_120,train,8.766683742554001,53.04762479707188,388,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_121,train,8.766234264185853,53.04958446452475,393,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_122,train,8.767767011124947,53.04783532549971,167,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_123,train,8.770191680224421,53.04433907642348,210,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_3_124,train,8.773321646588084,53.05061420125426,317,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_125,train,10.810201118886688,48.02529513519186,438,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_3_126,train,10.80705865279869,48.026464393157255,150,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_127,train,10.80563477579241,48.02725067440964,173,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_128,train,10.808562179150863,48.025579148770156,530,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_129,train,10.81254359254629,48.0275715015298,79,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_130,train,7.462643369637826,52.173248434917525,119,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_3_131,train,7.457692415290829,52.172469988049734,332,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_132,train,7.465107580499913,52.173460125155714,44,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_133,train,7.461789961758846,52.17114794694108,148,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_134,train,7.457084585616501,52.170863211690005,15,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_135,train,8.632205172352066,47.961706938875494,194,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_136,train,8.63519024870737,47.95943532359523,230,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_137,train,8.639825358536424,47.96198057661338,409,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_138,train,8.637717206209004,47.96666673217857,200,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_139,train,8.63916379237281,47.958713860449095,446,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_140,train,9.601812636907955,50.809517209011474,374,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_141,train,9.597577949318945,50.81655877059413,21,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_142,train,9.60247988289244,50.816553014365155,112,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_143,train,9.599556520513826,50.812850673694875,172,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_144,train,9.600981396845702,50.81655923569717,389,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_145,train,10.22305030705106,49.01755355743525,381,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_3_146,train,10.225088537929818,49.013571014355975,148,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_147,train,10.217047166917622,49.01740891294055,51,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_148,train,10.218696941532198,49.0170513894391,56,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_149,train,10.221772759415195,49.01472652078399,320,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_150,train,9.760319173159871,51.399894527344905,281,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_151,train,9.755148717187675,51.402977774443066,114,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_152,train,9.755501284004417,51.39898420873805,87,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_153,train,9.761299849821363,51.40403531861317,523,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_154,train,9.761636730961689,51.39649091727663,510,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_155,train,6.526377100540212,51.69814106062691,241,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_156,train,6.524008675896445,51.70314915016185,128,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_157,train,6.526179151480808,51.694806875763696,173,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_158,train,6.525444763668961,51.695700171411815,50,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_3_159,train,6.527134683243321,51.702637216389135,19,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_160,train,8.371160982644946,49.04277778411784,233,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_161,train,8.367855668588081,49.03528792448829,460,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_3_162,train,8.370674138492848,49.044543679273744,3,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_163,train,8.375006180176161,49.0444842635971,508,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_164,train,8.368651603676359,49.04004238970576,11,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_165,train,14.846616717350553,51.0348904715224,91,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_166,train,14.8465955683492,51.03973655400674,117,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_167,train,14.847038961688307,51.04020880704642,426,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_168,train,14.850178770393073,51.04281836610258,394,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_169,train,14.85324662351293,51.0412856579552,121,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_3_170,train,11.28741312040827,47.64151910511835,322,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_171,train,11.294220615918402,47.64046027924361,319,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_172,train,11.29548812440031,47.63426387778213,254,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_173,train,11.289436024651895,47.638907797419655,291,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_3_174,train,11.293554733434599,47.636925483963054,228,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_175,train,12.245826841570526,49.54820549641223,39,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_3_176,train,12.248304473845815,49.55072387760819,225,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_177,train,12.250432363027597,49.54802534085401,559,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_178,train,12.242351599945351,49.54536322112363,73,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_3_179,train,12.248361159338522,49.55293019615623,168,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_180,train,11.294458951060404,47.562470032884406,461,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_181,train,11.297007825825027,47.561075625507236,452,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_3_182,train,11.290670460551768,47.56498208458357,256,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_183,train,11.2910427516333,47.56627032114825,172,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_184,train,11.29060677266141,47.56522523471325,378,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_3_185,train,9.102624633332464,50.098090543127945,37,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_3_186,train,9.110235841832093,50.09374439640336,165,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
