TaskID,WorkflowStepIndex,MappedRequestID,RequiredModelType
task_Server3_train_2_717,1,req_152561,GPT-4v
task_Server3_train_2_717,2,req_672955,GPT-4v
task_Server3_train_2_717,3,req_1011506,GPT-4v
task_Server3_train_2_717,4,req_514268,GPT-4v
task_Server3_train_2_718,0,req_902440,ChatGPT
task_Server3_train_2_718,1,req_169083,ChatGPT
task_Server3_train_2_718,2,req_533852,GPT-4
task_Server3_train_2_718,3,req_1075933,GPT-4
task_Server3_train_2_718,4,req_949890,ChatGPT
task_Server3_train_2_719,0,req_860649,GPT-4
task_Server3_train_2_719,1,req_983260,GPT-4v
task_Server3_train_2_719,2,req_354527,ChatGPT
task_Server3_train_2_719,3,req_867110,ChatGPT
task_Server3_train_2_719,4,req_171058,GPT-4v
task_Server3_train_2_720,0,req_506772,GPT-4
task_Server3_train_2_720,1,req_1244779,ChatGPT
task_Server3_train_2_720,2,req_112060,ChatGPT
task_Server3_train_2_720,3,req_384696,ChatGPT
task_Server3_train_2_720,4,req_825737,ChatGPT
task_Server3_train_2_721,0,req_535739,GPT-4
task_Server3_train_2_721,1,req_563427,ChatGPT
task_Server3_train_2_721,2,req_438863,GPT-4v
task_Server3_train_2_721,3,req_1277810,GPT-4v
task_Server3_train_2_721,4,req_362674,ChatGPT
task_Server3_train_2_722,0,req_379588,GPT-4
task_Server3_train_2_722,1,req_956158,ChatGPT
task_Server3_train_2_722,2,req_868015,GPT-4
task_Server3_train_2_722,3,req_374300,GPT-4v
task_Server3_train_2_722,4,req_638652,GPT-4v
task_Server3_train_2_723,0,req_821179,ChatGPT
task_Server3_train_2_723,1,req_102203,ChatGPT
task_Server3_train_2_723,2,req_992637,ChatGPT
task_Server3_train_2_723,3,req_419125,ChatGPT
task_Server3_train_2_723,4,req_607809,GPT-4v
task_Server3_train_2_724,0,req_685320,GPT-4
task_Server3_train_2_724,1,req_50905,GPT-4v
task_Server3_train_2_724,2,req_1268587,GPT-4v
task_Server3_train_2_724,3,req_1306903,ChatGPT
task_Server3_train_2_724,4,req_115514,ChatGPT
task_Server3_train_2_725,0,req_943424,ChatGPT
task_Server3_train_2_725,1,req_1308924,ChatGPT
task_Server3_train_2_725,2,req_1173385,ChatGPT
task_Server3_train_2_725,3,req_601922,GPT-4v
task_Server3_train_2_725,4,req_204655,GPT-4v
task_Server3_train_2_726,0,req_561086,GPT-4
task_Server3_train_2_726,1,req_1175161,GPT-4
task_Server3_train_2_726,2,req_767813,GPT-4
task_Server3_train_2_726,3,req_984597,GPT-4v
task_Server3_train_2_726,4,req_1126369,GPT-4v
task_Server3_train_2_727,0,req_1320046,GPT-4
task_Server3_train_2_727,1,req_1137578,ChatGPT
task_Server3_train_2_727,2,req_507520,GPT-4
task_Server3_train_2_727,3,req_491732,ChatGPT
task_Server3_train_2_727,4,req_1388242,ChatGPT
task_Server3_train_2_728,0,req_3047,GPT-4
task_Server3_train_2_728,1,req_725175,ChatGPT
task_Server3_train_2_728,2,req_566525,GPT-4
task_Server3_train_2_728,3,req_665001,GPT-4v
task_Server3_train_2_728,4,req_1035976,ChatGPT
task_Server3_train_2_729,0,req_754856,GPT-4
task_Server3_train_2_729,1,req_1357057,GPT-4v
task_Server3_train_2_729,2,req_15978,ChatGPT
task_Server3_train_2_729,3,req_725521,ChatGPT
task_Server3_train_2_729,4,req_1247095,GPT-4v
task_Server3_train_2_730,0,req_332004,ChatGPT
task_Server3_train_2_730,1,req_932291,ChatGPT
task_Server3_train_2_730,2,req_681858,ChatGPT
task_Server3_train_2_730,3,req_1291651,GPT-4
task_Server3_train_2_730,4,req_463050,ChatGPT
task_Server3_train_2_731,0,req_469365,GPT-4
task_Server3_train_2_731,1,req_1196914,GPT-4
task_Server3_train_2_731,2,req_1192819,GPT-4v
task_Server3_train_2_731,3,req_766847,ChatGPT
task_Server3_train_2_731,4,req_726370,GPT-4v
task_Server3_train_2_732,0,req_860603,GPT-4
task_Server3_train_2_732,1,req_1348066,GPT-4
task_Server3_train_2_732,2,req_368575,ChatGPT
task_Server3_train_2_732,3,req_749223,ChatGPT
task_Server3_train_2_732,4,req_1253782,ChatGPT
task_Server3_train_2_733,0,req_1064193,GPT-4
task_Server3_train_2_733,1,req_351342,ChatGPT
task_Server3_train_2_733,2,req_702939,GPT-4
task_Server3_train_2_733,3,req_511175,GPT-4
task_Server3_train_2_733,4,req_194343,ChatGPT
task_Server3_train_2_734,0,req_1224724,ChatGPT
task_Server3_train_2_734,1,req_1358907,ChatGPT
task_Server3_train_2_734,2,req_376532,GPT-4
task_Server3_train_2_734,3,req_178545,GPT-4v
task_Server3_train_2_734,4,req_847950,GPT-4v
task_Server3_train_2_735,0,req_614106,GPT-4
task_Server3_train_2_735,1,req_155696,ChatGPT
task_Server3_train_2_735,2,req_879994,GPT-4
task_Server3_train_2_735,3,req_252201,GPT-4v
task_Server3_train_2_735,4,req_1282251,ChatGPT
task_Server3_train_2_736,0,req_282474,ChatGPT
task_Server3_train_2_736,1,req_1088355,ChatGPT
task_Server3_train_2_736,2,req_285948,GPT-4v
task_Server3_train_2_736,3,req_1084308,GPT-4v
task_Server3_train_2_736,4,req_368938,ChatGPT
task_Server3_train_2_737,0,req_864668,GPT-4
task_Server3_train_2_737,1,req_693845,GPT-4
task_Server3_train_2_737,2,req_372570,GPT-4
task_Server3_train_2_737,3,req_491517,ChatGPT
task_Server3_train_2_737,4,req_773710,GPT-4v
task_Server3_train_2_738,0,req_1014870,GPT-4
task_Server3_train_2_738,1,req_1177712,GPT-4v
task_Server3_train_2_738,2,req_583006,ChatGPT
task_Server3_train_2_738,3,req_927022,GPT-4v
task_Server3_train_2_738,4,req_434506,ChatGPT
task_Server3_train_2_739,0,req_217204,ChatGPT
task_Server3_train_2_739,1,req_661139,ChatGPT
task_Server3_train_2_739,2,req_294216,ChatGPT
task_Server3_train_2_739,3,req_160757,ChatGPT
task_Server3_train_2_739,4,req_798710,ChatGPT
task_Server3_train_2_740,0,req_1216929,GPT-4
task_Server3_train_2_740,1,req_44524,ChatGPT
task_Server3_train_2_740,2,req_82716,ChatGPT
task_Server3_train_2_740,3,req_1331131,GPT-4v
task_Server3_train_2_740,4,req_845057,GPT-4v
task_Server3_train_2_741,0,req_1270381,GPT-4
task_Server3_train_2_741,1,req_75494,GPT-4v
task_Server3_train_2_741,2,req_399978,GPT-4v
task_Server3_train_2_741,3,req_726840,ChatGPT
task_Server3_train_2_741,4,req_364651,ChatGPT
task_Server3_train_2_742,0,req_583092,ChatGPT
task_Server3_train_2_742,1,req_507581,ChatGPT
task_Server3_train_2_742,2,req_536269,ChatGPT
task_Server3_train_2_742,3,req_601063,ChatGPT
task_Server3_train_2_742,4,req_1205874,GPT-4v
task_Server3_train_2_743,0,req_1388506,ChatGPT
task_Server3_train_2_743,1,req_839204,GPT-4
task_Server3_train_2_743,2,req_1375025,ChatGPT
task_Server3_train_2_743,3,req_945364,ChatGPT
task_Server3_train_2_743,4,req_718177,GPT-4v
task_Server3_train_2_744,0,req_373286,ChatGPT
task_Server3_train_2_744,1,req_515709,ChatGPT
task_Server3_train_2_744,2,req_1185282,GPT-4v
task_Server3_train_2_744,3,req_801321,ChatGPT
task_Server3_train_2_744,4,req_185846,ChatGPT
task_Server3_train_2_745,0,req_887471,ChatGPT
task_Server3_train_2_745,1,req_706432,GPT-4
task_Server3_train_2_745,2,req_1262006,ChatGPT
task_Server3_train_2_745,3,req_736008,GPT-4v
task_Server3_train_2_745,4,req_1163911,GPT-4v
task_Server3_train_2_746,0,req_26919,GPT-4
task_Server3_train_2_746,1,req_90989,ChatGPT
task_Server3_train_2_746,2,req_1340380,GPT-4
task_Server3_train_2_746,3,req_463740,ChatGPT
task_Server3_train_2_746,4,req_296160,GPT-4v
task_Server3_train_2_747,0,req_380363,GPT-4
task_Server3_train_2_747,1,req_1239012,ChatGPT
task_Server3_train_2_747,2,req_1271195,ChatGPT
task_Server3_train_2_747,3,req_659436,ChatGPT
task_Server3_train_2_747,4,req_208017,GPT-4v
task_Server3_train_2_748,0,req_25614,GPT-4
task_Server3_train_2_748,1,req_348209,GPT-4v
task_Server3_train_2_748,2,req_90547,GPT-4v
task_Server3_train_2_748,3,req_982443,GPT-4v
task_Server3_train_2_748,4,req_758116,GPT-4v
task_Server3_train_2_749,0,req_53776,ChatGPT
task_Server3_train_2_749,1,req_605258,ChatGPT
task_Server3_train_2_749,2,req_1366284,ChatGPT
task_Server3_train_2_749,3,req_1414035,ChatGPT
task_Server3_train_2_749,4,req_773163,GPT-4v
task_Server3_train_2_750,0,req_1279328,GPT-4
task_Server3_train_2_750,1,req_1353757,ChatGPT
task_Server3_train_2_750,2,req_885473,ChatGPT
task_Server3_train_2_750,3,req_1206991,ChatGPT
task_Server3_train_2_750,4,req_518055,ChatGPT
task_Server3_train_2_751,0,req_379921,GPT-4
task_Server3_train_2_751,1,req_605134,ChatGPT
task_Server3_train_2_751,2,req_364591,GPT-4
task_Server3_train_2_751,3,req_486068,ChatGPT
task_Server3_train_2_751,4,req_720347,GPT-4v
task_Server3_train_2_752,0,req_624804,GPT-4
task_Server3_train_2_752,1,req_1361951,ChatGPT
task_Server3_train_2_752,2,req_742578,GPT-4
task_Server3_train_2_752,3,req_168682,ChatGPT
task_Server3_train_2_752,4,req_455146,ChatGPT
task_Server3_train_2_753,0,req_1299450,GPT-4
task_Server3_train_2_753,1,req_1151300,ChatGPT
task_Server3_train_2_753,2,req_637180,GPT-4v
task_Server3_train_2_753,3,req_673346,ChatGPT
task_Server3_train_2_753,4,req_549127,GPT-4v
task_Server3_train_2_754,0,req_949605,GPT-4
task_Server3_train_2_754,1,req_341735,ChatGPT
task_Server3_train_2_754,2,req_1043939,GPT-4v
task_Server3_train_2_754,3,req_1238813,ChatGPT
task_Server3_train_2_754,4,req_97830,ChatGPT
task_Server3_train_2_755,0,req_870750,GPT-4
task_Server3_train_2_755,1,req_1228053,ChatGPT
task_Server3_train_2_755,2,req_278044,GPT-4v
task_Server3_train_2_755,3,req_44798,ChatGPT
task_Server3_train_2_755,4,req_1123975,ChatGPT
task_Server3_train_2_756,0,req_388388,ChatGPT
task_Server3_train_2_756,1,req_704197,GPT-4
task_Server3_train_2_756,2,req_1180830,ChatGPT
task_Server3_train_2_756,3,req_726629,ChatGPT
task_Server3_train_2_756,4,req_266342,ChatGPT
task_Server3_train_2_757,0,req_704149,GPT-4
task_Server3_train_2_757,1,req_838952,GPT-4
task_Server3_train_2_757,2,req_428371,ChatGPT
task_Server3_train_2_757,3,req_515434,ChatGPT
task_Server3_train_2_757,4,req_203584,ChatGPT
task_Server3_train_2_758,0,req_375383,GPT-4
task_Server3_train_2_758,1,req_573283,ChatGPT
task_Server3_train_2_758,2,req_161139,ChatGPT
task_Server3_train_2_758,3,req_291747,GPT-4v
task_Server3_train_2_758,4,req_207152,GPT-4v
task_Server3_train_2_759,0,req_1381633,ChatGPT
task_Server3_train_2_759,1,req_1291582,GPT-4
task_Server3_train_2_759,2,req_125014,ChatGPT
task_Server3_train_2_759,3,req_827363,GPT-4v
task_Server3_train_2_759,4,req_137347,GPT-4v
task_Server3_train_2_760,0,req_1063207,GPT-4
task_Server3_train_2_760,1,req_1378609,GPT-4v
task_Server3_train_2_760,2,req_232121,GPT-4v
task_Server3_train_2_760,3,req_442003,ChatGPT
task_Server3_train_2_760,4,req_923569,ChatGPT
task_Server3_train_2_761,0,req_858648,GPT-4
task_Server3_train_2_761,1,req_265228,GPT-4
task_Server3_train_2_761,2,req_817601,ChatGPT
task_Server3_train_2_761,3,req_1392064,GPT-4v
task_Server3_train_2_761,4,req_319159,ChatGPT
task_Server3_train_2_762,0,req_552116,ChatGPT
task_Server3_train_2_762,1,req_45808,GPT-4v
task_Server3_train_2_762,2,req_848211,GPT-4v
task_Server3_train_2_762,3,req_29309,ChatGPT
task_Server3_train_2_762,4,req_1233563,GPT-4v
task_Server3_train_2_763,0,req_695159,GPT-4
task_Server3_train_2_763,1,req_376321,GPT-4
task_Server3_train_2_763,2,req_1362937,ChatGPT
task_Server3_train_2_763,3,req_1405637,GPT-4v
task_Server3_train_2_763,4,req_1025840,GPT-4v
task_Server3_train_2_764,0,req_991050,ChatGPT
task_Server3_train_2_764,1,req_1423961,GPT-4
task_Server3_train_2_764,2,req_874354,ChatGPT
task_Server3_train_2_764,3,req_1234405,ChatGPT
task_Server3_train_2_764,4,req_309289,GPT-4v
task_Server3_train_2_765,0,req_706269,GPT-4
task_Server3_train_2_765,1,req_14608,GPT-4
task_Server3_train_2_765,2,req_1315360,GPT-4v
task_Server3_train_2_765,3,req_496497,ChatGPT
task_Server3_train_2_765,4,req_1326863,GPT-4v
task_Server3_train_2_766,0,req_352955,ChatGPT
task_Server3_train_2_766,1,req_1174250,GPT-4
task_Server3_train_2_766,2,req_1212690,GPT-4
task_Server3_train_2_766,3,req_703417,GPT-4
task_Server3_train_2_766,4,req_109366,GPT-4v
task_Server3_train_2_767,0,req_1229522,GPT-4
task_Server3_train_2_767,1,req_1372671,ChatGPT
task_Server3_train_2_767,2,req_1081175,GPT-4
task_Server3_train_2_767,3,req_1076762,GPT-4
task_Server3_train_2_767,4,req_312925,GPT-4v
task_Server3_train_2_768,0,req_299512,ChatGPT
task_Server3_train_2_768,1,req_1031751,ChatGPT
task_Server3_train_2_768,2,req_846287,GPT-4v
task_Server3_train_2_768,3,req_275044,ChatGPT
task_Server3_train_2_768,4,req_1093767,GPT-4v
task_Server3_train_2_769,0,req_1042157,ChatGPT
task_Server3_train_2_769,1,req_760041,GPT-4
task_Server3_train_2_769,2,req_3669,GPT-4
task_Server3_train_2_769,3,req_728557,GPT-4v
task_Server3_train_2_769,4,req_65055,GPT-4v
task_Server3_train_2_770,0,req_284657,ChatGPT
task_Server3_train_2_770,1,req_433343,ChatGPT
task_Server3_train_2_770,2,req_120308,ChatGPT
task_Server3_train_2_770,3,req_22223,GPT-4v
task_Server3_train_2_770,4,req_652567,GPT-4v
task_Server3_train_2_771,0,req_748255,GPT-4
task_Server3_train_2_771,1,req_470,ChatGPT
task_Server3_train_2_771,2,req_1081049,GPT-4
task_Server3_train_2_771,3,req_765888,ChatGPT
task_Server3_train_2_771,4,req_353733,ChatGPT
task_Server3_train_2_772,0,req_767987,GPT-4
task_Server3_train_2_772,1,req_508738,ChatGPT
task_Server3_train_2_772,2,req_196198,ChatGPT
task_Server3_train_2_772,3,req_80196,GPT-4v
task_Server3_train_2_772,4,req_171784,ChatGPT
task_Server3_train_2_773,0,req_1149516,GPT-4
task_Server3_train_2_773,1,req_290420,ChatGPT
task_Server3_train_2_773,2,req_1105827,ChatGPT
task_Server3_train_2_773,3,req_16869,GPT-4
task_Server3_train_2_773,4,req_1285340,GPT-4v
task_Server3_train_2_774,0,req_176664,ChatGPT
task_Server3_train_2_774,1,req_1305156,GPT-4
task_Server3_train_2_774,2,req_1291240,GPT-4
task_Server3_train_2_774,3,req_1363272,ChatGPT
task_Server3_train_2_774,4,req_70421,ChatGPT
task_Server3_train_2_775,0,req_621310,ChatGPT
task_Server3_train_2_775,1,req_1349253,GPT-4
task_Server3_train_2_775,2,req_176668,ChatGPT
task_Server3_train_2_775,3,req_1357925,GPT-4v
task_Server3_train_2_775,4,req_766073,ChatGPT
task_Server3_train_2_776,0,req_1271955,ChatGPT
task_Server3_train_2_776,1,req_1187770,GPT-4v
task_Server3_train_2_776,2,req_260755,GPT-4v
task_Server3_train_2_776,3,req_479683,ChatGPT
task_Server3_train_2_776,4,req_722473,GPT-4v
task_Server3_train_2_777,0,req_1096495,GPT-4
task_Server3_train_2_777,1,req_480086,ChatGPT
task_Server3_train_2_777,2,req_496605,GPT-4v
task_Server3_train_2_777,3,req_371141,GPT-4v
task_Server3_train_2_777,4,req_1042258,GPT-4v
task_Server3_train_2_778,0,req_330264,ChatGPT
task_Server3_train_2_778,1,req_178695,ChatGPT
task_Server3_train_2_778,2,req_186461,ChatGPT
task_Server3_train_2_778,3,req_682022,GPT-4v
task_Server3_train_2_778,4,req_470554,ChatGPT
task_Server3_train_2_779,0,req_1305512,GPT-4
task_Server3_train_2_779,1,req_318558,ChatGPT
task_Server3_train_2_779,2,req_766379,ChatGPT
task_Server3_train_2_779,3,req_1070924,ChatGPT
task_Server3_train_2_779,4,req_758670,GPT-4v
task_Server3_train_2_780,0,req_1174916,GPT-4
task_Server3_train_2_780,1,req_817055,ChatGPT
task_Server3_train_2_780,2,req_1097168,GPT-4
task_Server3_train_2_780,3,req_993418,GPT-4v
task_Server3_train_2_780,4,req_1419692,ChatGPT
task_Server3_train_2_781,0,req_768373,GPT-4
task_Server3_train_2_781,1,req_827252,ChatGPT
task_Server3_train_2_781,2,req_198574,ChatGPT
task_Server3_train_2_781,3,req_224636,ChatGPT
task_Server3_train_2_781,4,req_526522,GPT-4v
task_Server3_train_2_782,0,req_1083461,GPT-4
task_Server3_train_2_782,1,req_265513,GPT-4v
task_Server3_train_2_782,2,req_1068586,GPT-4v
task_Server3_train_2_782,3,req_399893,ChatGPT
task_Server3_train_2_782,4,req_847602,ChatGPT
task_Server3_train_2_783,0,req_1224092,GPT-4
task_Server3_train_2_783,1,req_1100259,GPT-4
task_Server3_train_2_783,2,req_44784,ChatGPT
task_Server3_train_2_783,3,req_1120580,GPT-4v
task_Server3_train_2_783,4,req_605657,ChatGPT
task_Server3_train_2_784,0,req_1200896,GPT-4
task_Server3_train_2_784,1,req_1143000,GPT-4
task_Server3_train_2_784,2,req_1291913,GPT-4
task_Server3_train_2_784,3,req_234466,GPT-4v
task_Server3_train_2_784,4,req_561587,GPT-4v
task_Server3_train_2_785,0,req_1174316,GPT-4
task_Server3_train_2_785,1,req_1304705,GPT-4
task_Server3_train_2_785,2,req_446970,ChatGPT
task_Server3_train_2_785,3,req_679253,ChatGPT
task_Server3_train_2_785,4,req_203479,GPT-4v
task_Server3_train_2_786,0,req_1145444,GPT-4
task_Server3_train_2_786,1,req_1214842,GPT-4
task_Server3_train_2_786,2,req_79064,GPT-4v
task_Server3_train_2_786,3,req_306523,GPT-4v
task_Server3_train_2_786,4,req_1033795,GPT-4v
task_Server3_train_2_787,0,req_1314575,GPT-4
task_Server3_train_2_787,1,req_1386657,ChatGPT
task_Server3_train_2_787,2,req_1143671,GPT-4
task_Server3_train_2_787,3,req_441203,GPT-4v
task_Server3_train_2_787,4,req_974192,GPT-4v
task_Server3_train_2_788,0,req_688545,GPT-4
task_Server3_train_2_788,1,req_1329311,GPT-4v
task_Server3_train_2_788,2,req_680295,ChatGPT
task_Server3_train_2_788,3,req_941262,GPT-4v
task_Server3_train_2_788,4,req_251197,GPT-4v
task_Server3_train_2_789,0,req_629486,ChatGPT
task_Server3_train_2_789,1,req_779608,GPT-4v
task_Server3_train_2_789,2,req_446667,ChatGPT
task_Server3_train_2_789,3,req_428861,GPT-4v
task_Server3_train_2_789,4,req_111898,ChatGPT
task_Server3_train_2_790,0,req_482580,GPT-4
task_Server3_train_2_790,1,req_1213824,GPT-4
task_Server3_train_2_790,2,req_841694,GPT-4
task_Server3_train_2_790,3,req_307502,ChatGPT
task_Server3_train_2_790,4,req_435079,GPT-4v
task_Server3_train_2_791,0,req_949054,ChatGPT
task_Server3_train_2_791,1,req_167268,ChatGPT
task_Server3_train_2_791,2,req_122328,GPT-4v
task_Server3_train_2_791,3,req_1263113,ChatGPT
task_Server3_train_2_791,4,req_1290302,ChatGPT
task_Server3_train_2_792,0,req_914406,ChatGPT
task_Server3_train_2_792,1,req_1128801,GPT-4
task_Server3_train_2_792,2,req_304469,GPT-4v
task_Server3_train_2_792,3,req_861191,ChatGPT
task_Server3_train_2_792,4,req_287007,GPT-4v
task_Server3_train_2_793,0,req_757832,ChatGPT
task_Server3_train_2_793,1,req_1151430,ChatGPT
task_Server3_train_2_793,2,req_8267,GPT-4
task_Server3_train_2_793,3,req_92559,ChatGPT
task_Server3_train_2_793,4,req_589598,ChatGPT
task_Server3_train_2_794,0,req_688172,GPT-4
task_Server3_train_2_794,1,req_896212,ChatGPT
task_Server3_train_2_794,2,req_993805,ChatGPT
task_Server3_train_2_794,3,req_328573,ChatGPT
task_Server3_train_2_794,4,req_83950,ChatGPT
task_Server3_train_2_795,0,req_837979,GPT-4
task_Server3_train_2_795,1,req_221234,ChatGPT
task_Server3_train_2_795,2,req_730097,GPT-4v
task_Server3_train_2_795,3,req_1138415,ChatGPT
task_Server3_train_2_795,4,req_675050,ChatGPT
task_Server3_train_2_796,0,req_1334759,GPT-4
task_Server3_train_2_796,1,req_342620,ChatGPT
task_Server3_train_2_796,2,req_26228,ChatGPT
task_Server3_train_2_796,3,req_94061,GPT-4v
task_Server3_train_2_796,4,req_1011477,ChatGPT
task_Server3_train_2_797,0,req_705661,GPT-4
task_Server3_train_2_797,1,req_754262,GPT-4v
task_Server3_train_2_797,2,req_130231,ChatGPT
task_Server3_train_2_797,3,req_144553,ChatGPT
task_Server3_train_2_797,4,req_413705,ChatGPT
task_Server3_train_2_798,0,req_419197,ChatGPT
task_Server3_train_2_798,1,req_924013,ChatGPT
task_Server3_train_2_798,2,req_1363173,GPT-4v
task_Server3_train_2_798,3,req_310566,ChatGPT
task_Server3_train_2_798,4,req_82539,ChatGPT
task_Server3_train_2_799,0,req_787516,ChatGPT
task_Server3_train_2_799,1,req_999016,GPT-4
task_Server3_train_2_799,2,req_178169,ChatGPT
task_Server3_train_2_799,3,req_122493,ChatGPT
task_Server3_train_2_799,4,req_187378,ChatGPT
task_Server3_train_2_800,0,req_696407,GPT-4
task_Server3_train_2_800,1,req_841971,GPT-4
task_Server3_train_2_800,2,req_1124230,ChatGPT
task_Server3_train_2_800,3,req_1029194,GPT-4v
task_Server3_train_2_800,4,req_515885,ChatGPT
task_Server3_train_2_801,0,req_1096794,GPT-4
task_Server3_train_2_801,1,req_687424,GPT-4
task_Server3_train_2_801,2,req_974434,ChatGPT
task_Server3_train_2_801,3,req_1192445,ChatGPT
task_Server3_train_2_801,4,req_241425,GPT-4v
task_Server3_train_2_802,0,req_982428,ChatGPT
task_Server3_train_2_802,1,req_1095831,GPT-4
task_Server3_train_2_802,2,req_214873,ChatGPT
task_Server3_train_2_802,3,req_854660,ChatGPT
task_Server3_train_2_802,4,req_1050320,GPT-4v
task_Server3_train_2_803,0,req_1020072,GPT-4
task_Server3_train_2_803,1,req_326691,ChatGPT
task_Server3_train_2_803,2,req_758856,GPT-4v
task_Server3_train_2_803,3,req_633147,GPT-4v
task_Server3_train_2_803,4,req_878745,ChatGPT
task_Server3_train_2_804,0,req_185261,ChatGPT
task_Server3_train_2_804,1,req_222451,GPT-4v
task_Server3_train_2_804,2,req_1067942,GPT-4v
task_Server3_train_2_804,3,req_188492,GPT-4v
task_Server3_train_2_804,4,req_1180772,GPT-4v
task_Server3_train_2_805,0,req_788362,ChatGPT
task_Server3_train_2_805,1,req_326630,ChatGPT
task_Server3_train_2_805,2,req_506542,ChatGPT
task_Server3_train_2_805,3,req_533368,GPT-4v
task_Server3_train_2_805,4,req_816264,GPT-4v
task_Server3_train_2_806,0,req_141546,ChatGPT
task_Server3_train_2_806,1,req_706516,GPT-4
task_Server3_train_2_806,2,req_449972,ChatGPT
task_Server3_train_2_806,3,req_258767,ChatGPT
task_Server3_train_2_806,4,req_1192556,ChatGPT
task_Server3_train_2_807,0,req_874872,GPT-4
task_Server3_train_2_807,1,req_635701,ChatGPT
task_Server3_train_2_807,2,req_24922,ChatGPT
task_Server3_train_2_807,3,req_3625,GPT-4v
task_Server3_train_2_807,4,req_1400819,ChatGPT
